conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1973032587636716015,Tue Sep 30 14:30:00 +0000 2025,3,Pelaksana Tugas (Plt.) Kepala Sekolah SDN 01 Gedong Pasar Rebo Jakarta Timur membenarkan adanya bau tidak sedap dan tekstur berlendir pada hidangan Makanan Bergizi Gratis (MBG) yang diduga menyebabkan 21 siswa keracunan. Pihak sekolah saat ini masih menunggu hasil uji https://t.co/BR6uU2ItEs,1973032587636716015,https://pbs.twimg.com/amplify_video_thumb/1973008206961197057/img/ixriGbG_BeuZ_3OI.jpg,,in,,0,0,0,https://x.com/undefined/status/1973032587636716015,57261519,
1973014477869404498,Tue Sep 30 13:18:03 +0000 2025,98,Program MBG memang bagus tapi implementasi tidak tepat kenapa tidak diprioritaskan kepada murid di sekolah² terpencil? Kenapa tidak masak di dapur sekolah saja biar makanan fresh &amp; lebih higienis????,1973014477869404498,,,in,,1,22,31,https://x.com/undefined/status/1973014477869404498,1334853481019056128,
1972939247973003462,Tue Sep 30 08:19:06 +0000 2025,3,Fenomena keracunan makanan bergizi gratis (MBG )jadi pengingat penting bahwa makanan bergizi tidak cukup hanya kaya nutrisi. Jika tidak higienis dan aman dari bakteri ia bisa berubah menjadi sumber penyakit! ‍️ ⁣ ⁣ Lalu bakteri apa saja yang paling sering jadi biang kerok https://t.co/zwfamEACD0,1972939247973003462,https://pbs.twimg.com/media/G2FJaS-aoAAegBM.jpg,,in,,0,0,1,https://x.com/undefined/status/1972939247973003462,104446991,
1972912008673870002,Tue Sep 30 06:30:52 +0000 2025,0,Kontaminasi bakteri &amp; nitrit tinggi dalam MBG bisa terjadi akibat pengolahan dan distribusi yang tidak higienis. Harus ada perbaikan sistem! #KeracunanMBG #KeamananPangan #MBG,1972912008673870002,,,in,,0,0,0,https://x.com/undefined/status/1972912008673870002,3814213218,
1972643376886624325,Tue Sep 30 06:06:53 +0000 2025,21,@somexthread Betul. Ini unsur pemaksaan. Pihak sekolah jika menolak akan dikenai sangsi. Sedangkan makanan MBG dr BGN kemungkinan tidak higienis dan fresh. Wajar jika pihak sekolah dan wali murid menolak,1972905974135722116,,somexthread,in,,0,2,4,https://x.com/undefined/status/1972905974135722116,78626345,
1972877731269648865,Tue Sep 30 04:14:40 +0000 2025,0,Waspadalah ancaman sabotase termul PKI itu nyata‼️ https://t.co/elV9f84Xqz,1972877731269648865,,,in,,0,1,0,https://x.com/undefined/status/1972877731269648865,1761187210576183296,
1972866624907849955,Tue Sep 30 03:30:55 +0000 2025,1,lantaran dari 9.000 lebih dapur hanya 34 yang memiliki sertifikasi resmi. Dari 5823 (kasus keracunan) ternyata yang punya lisensi sertifikat higienis dan sanitasi kan tidak lebih hanya 34 SPPG istilahnya dapur MBG lah ya. Hanya 34 dapur ujar Said...,1972866722043699280,,MarahIchsan,in,,0,0,0,https://x.com/undefined/status/1972866722043699280,797761417894051840,
1972610433535422536,Mon Sep 29 15:01:33 +0000 2025,5,@NenkMonica Sudahlah..saranin untuk siswa siswi diseluruh sekolah u tuk tidak menyantap makanan MBG kalau ingin tidak keracunan!!. Sudah tau makanan bau kenapa masih dibagikan ke anak didik???,1972678137503715538,,NenkMonica,in,,0,0,1,https://x.com/undefined/status/1972678137503715538,2449475149,
1972542669093212323,Mon Sep 29 13:49:19 +0000 2025,2,@RickyKardjono INDONESIA DARURAT MBG BERACUN YG TERNYA DI KELOLA BUKAN AHLI GIZI DAN TIDAK PERNAH BELAJAR MENGENAI MAKANAN BERGIZI DAN HIGIENIS HANYA BERMODALKAN SEBAGAI PENDUKUNG DAN SIMPATISAN POLITIK SEMATA .,1972659961999053280,,RickyKardjono,in,,0,0,0,https://x.com/undefined/status/1972659961999053280,1729402570593189888,
1972627126877843757,Mon Sep 29 11:38:56 +0000 2025,0, SLHS sebelumnya hanya administratif sekarang wajib. Kami tidak ingin kejadian itu terulang. Menko Pangan Zulkifli Hasan Program MBG bukan hanya soal gizi tapi juga keamanan pangan. Dapur sehat anak-anak pun terlindungi. #MakanBergiziGratis #SLHS #Sanitasi #Higienis https://t.co/B8loXc82Tc,1972627147450966097,https://pbs.twimg.com/media/G2At7xgbkAAnaQ0.jpg,InfoPublikIP,in,,0,0,0,https://x.com/undefined/status/1972627147450966097,275580050,
