conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1932978268489351361,Thu Jun 12 08:29:56 +0000 2025,3,@Ama_xxii @MasBRO_back @prabowo Benar sekali. Toh buktinya mitra yg ditunjuk utk penyediaan MBG sdh berbulan² ada yg belum dibayar padahal hrs tetap produksi kasihan mitranya. Lagi pula anak² hampir semua tidak menyukai menu MBG lebih enak bekal dr rumah kata mrk jelas higienis gak bikin keracunan makanan,1933079305896210612,,Ama_xxii,in,,2,0,0,https://x.com/undefined/status/1933079305896210612,1550848018185797634,
1929030392297750976,Sun Jun 01 16:26:06 +0000 2025,0,@DoankWarto Kalau ada kasus makanan tidak higienis itu tanggung jawab pengawas dan penyedia. Justru dengan MBG kita jadi punya alasan kuat untuk perbaiki sistem makan di sekolah. Lanjutkan MBG,1929212870941642910,,DoankWarto,in,,0,0,0,https://x.com/undefined/status/1929212870941642910,2944356428,
1929030392297750976,Sun Jun 01 04:20:59 +0000 2025,8,Memangnya anggaran MBG Rp.10.000 - per siswa bisa untuk beli 2 liter susu per hari ? Yg ada justru banyak siswa yg keracunan karena menu makanan tidak higienis karena kecilnya anggaran dan masih diambil untung. https://t.co/uwyOBzJdGa,1929030392297750976,https://pbs.twimg.com/media/GsVK6xSaYAAjtI-.jpg,,in,,1,13,1,https://x.com/undefined/status/1929030392297750976,938664737369341952,
